ISO,Sub-national_region,MPI_National,MPI_Regional,Headcount_Ratio_Regional,Intensity_of_Deprivation_Regional,Country,MPI_Urban,Headcount_Ratio_Urban,Intensity_of_Deprivation_Urban,MPI_Rural,Headcount_Ratio_Rural,Intensity_of_Deprivation_Rural,Continent,World_region,MPI_datasource,Year,MPI,Headcount_ratio,Intensity_of_Deprivation,Population_vulnerable_to_poverty,Population_in_severe_poverty,Destitute_population,MPI_proportion_of_destitutes,Inequality_among_poor,Year_of_survey_population,Population13,Population14,Year_of_survey_MPI,MPI_population13,Indicators_num,missing_indicators,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
BFA,Centre-est,0.535,0.58,91.6,63.3,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Centre-nord,0.535,0.575,93.6,61.4,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Centre-ouest,0.535,0.5539999999999999,86.6,64.0,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Centre-sud,0.535,0.513,86.8,59.1,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Est,0.535,0.698,96.7,72.2,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Hauts basins,0.535,0.459,74.9,61.3,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Nord,0.535,0.581,89.2,65.1,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Plateau central,0.535,0.524,87.6,59.8,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Sahel,0.535,0.69,97.0,71.1,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BFA,Sud-ouest,0.535,0.655,92.4,70.8,Burkina Faso,0.226,45.8,49.4,0.621,94.66,65.6,Africa,Sub-Saharan Africa,DHS,2010,0.535,84.0,63.7,7.1,65.7,57.5,68.5,0.3,"15,605","17,073","17,586","13,108","14,341",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,68.42474857,71.55818009,76.5206114,78.37207194,80.47276675,81.7251155,82.54563689,84.36316494,84.73304935,86.52021111,81.49989868,84.28781501,99.32676402,113.78058429999999,124.35903049999999,152.7282201,155.648998,176.78336769999999,225.9416525,262.07600959999996,282.68573530000003,254.2307807,245.09470240000002,217.9947508,193.84324030000002,200.89442250000002,256.7623188,291.1319639,313.0618911,304.85343880000005,351.9793229,346.4106724,240.963481,244.1270735,193.0702363,235.83219730000002,249.36029440000002,229.49311769999997,255.71823340000003,265.3401156,226.47598140000002,235.4912324,260.76354130000004,332.34430510000004,371.32308650000004,406.9988071,422.6332374,475.11001219999997,569.7612784,552.7455521,575.4464527000001,666.8404101,673.8228182,699.781537,703.8216565,575.3144542,627.1030787999999,627.1030787999999
BGD,Barisal,0.196,0.224,46.5,48.1,Bangladesh,0.1,22.5,44.7,0.231,48.21,47.9,Asia,South Asia,DHS,2014,0.196,41.3,47.4,22.5,15.7,11.6,28.2,0.156,"159,405","157,571","159,405","65,783","65,026",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,88.69121063,97.14273018,99.57671365,101.2604912,99.50386427,105.7891703,111.6586395,121.66209340000002,121.5288977,133.5754367,138.24796469999998,131.7557632,93.02487011,117.7258149,179.045065,272.7451978,138.59223390000002,128.80926110000001,172.414696,196.4426256,222.6323509,241.87036919999997,215.3932576,199.3366454,208.5346351,239.0392205,227.42302560000002,247.072312,263.2227905,277.8178391,297.5679945,284.7255998,285.0954994,291.7144952,290.652464,319.6086944,382.9357493,389.5236244,395.2974607,397.35482189999993,405.60330710000005,402.5981152,400.6135745,432.7388972,460.75791669999995,484.15540710000005,494.0501466,541.0651484,615.7775411,681.1205368,757.6717572000001,835.7893401,856.342857,951.8894535000001,1084.56543,1210.158769,1358.7790289999998,1358.7790289999998
BGD,Chittagong,0.196,0.18600000000000005,38.9,47.9,Bangladesh,0.1,22.5,44.7,0.231,48.21,47.9,Asia,South Asia,DHS,2014,0.196,41.3,47.4,22.5,15.7,11.6,28.2,0.156,"159,405","157,571","159,405","65,783","65,026",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,88.69121063,97.14273018,99.57671365,101.2604912,99.50386427,105.7891703,111.6586395,121.66209340000002,121.5288977,133.5754367,138.24796469999998,131.7557632,93.02487011,117.7258149,179.045065,272.7451978,138.59223390000002,128.80926110000001,172.414696,196.4426256,222.6323509,241.87036919999997,215.3932576,199.3366454,208.5346351,239.0392205,227.42302560000002,247.072312,263.2227905,277.8178391,297.5679945,284.7255998,285.0954994,291.7144952,290.652464,319.6086944,382.9357493,389.5236244,395.2974607,397.35482189999993,405.60330710000005,402.5981152,400.6135745,432.7388972,460.75791669999995,484.15540710000005,494.0501466,541.0651484,615.7775411,681.1205368,757.6717572000001,835.7893401,856.342857,951.8894535000001,1084.56543,1210.158769,1358.7790289999998,1358.7790289999998
BGD,Dhaka,0.196,0.174,36.6,47.6,Bangladesh,0.1,22.5,44.7,0.231,48.21,47.9,Asia,South Asia,DHS,2014,0.196,41.3,47.4,22.5,15.7,11.6,28.2,0.156,"159,405","157,571","159,405","65,783","65,026",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,88.69121063,97.14273018,99.57671365,101.2604912,99.50386427,105.7891703,111.6586395,121.66209340000002,121.5288977,133.5754367,138.24796469999998,131.7557632,93.02487011,117.7258149,179.045065,272.7451978,138.59223390000002,128.80926110000001,172.414696,196.4426256,222.6323509,241.87036919999997,215.3932576,199.3366454,208.5346351,239.0392205,227.42302560000002,247.072312,263.2227905,277.8178391,297.5679945,284.7255998,285.0954994,291.7144952,290.652464,319.6086944,382.9357493,389.5236244,395.2974607,397.35482189999993,405.60330710000005,402.5981152,400.6135745,432.7388972,460.75791669999995,484.15540710000005,494.0501466,541.0651484,615.7775411,681.1205368,757.6717572000001,835.7893401,856.342857,951.8894535000001,1084.56543,1210.158769,1358.7790289999998,1358.7790289999998
BGD,Khulna,0.196,0.156,35.7,43.7,Bangladesh,0.1,22.5,44.7,0.231,48.21,47.9,Asia,South Asia,DHS,2014,0.196,41.3,47.4,22.5,15.7,11.6,28.2,0.156,"159,405","157,571","159,405","65,783","65,026",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,88.69121063,97.14273018,99.57671365,101.2604912,99.50386427,105.7891703,111.6586395,121.66209340000002,121.5288977,133.5754367,138.24796469999998,131.7557632,93.02487011,117.7258149,179.045065,272.7451978,138.59223390000002,128.80926110000001,172.414696,196.4426256,222.6323509,241.87036919999997,215.3932576,199.3366454,208.5346351,239.0392205,227.42302560000002,247.072312,263.2227905,277.8178391,297.5679945,284.7255998,285.0954994,291.7144952,290.652464,319.6086944,382.9357493,389.5236244,395.2974607,397.35482189999993,405.60330710000005,402.5981152,400.6135745,432.7388972,460.75791669999995,484.15540710000005,494.0501466,541.0651484,615.7775411,681.1205368,757.6717572000001,835.7893401,856.342857,951.8894535000001,1084.56543,1210.158769,1358.7790289999998,1358.7790289999998
BGD,Rajshahi,0.196,0.192,41.4,46.3,Bangladesh,0.1,22.5,44.7,0.231,48.21,47.9,Asia,South Asia,DHS,2014,0.196,41.3,47.4,22.5,15.7,11.6,28.2,0.156,"159,405","157,571","159,405","65,783","65,026",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,88.69121063,97.14273018,99.57671365,101.2604912,99.50386427,105.7891703,111.6586395,121.66209340000002,121.5288977,133.5754367,138.24796469999998,131.7557632,93.02487011,117.7258149,179.045065,272.7451978,138.59223390000002,128.80926110000001,172.414696,196.4426256,222.6323509,241.87036919999997,215.3932576,199.3366454,208.5346351,239.0392205,227.42302560000002,247.072312,263.2227905,277.8178391,297.5679945,284.7255998,285.0954994,291.7144952,290.652464,319.6086944,382.9357493,389.5236244,395.2974607,397.35482189999993,405.60330710000005,402.5981152,400.6135745,432.7388972,460.75791669999995,484.15540710000005,494.0501466,541.0651484,615.7775411,681.1205368,757.6717572000001,835.7893401,856.342857,951.8894535000001,1084.56543,1210.158769,1358.7790289999998,1358.7790289999998
BGD,Rangpur,0.196,0.206,45.7,45.1,Bangladesh,0.1,22.5,44.7,0.231,48.21,47.9,Asia,South Asia,DHS,2014,0.196,41.3,47.4,22.5,15.7,11.6,28.2,0.156,"159,405","157,571","159,405","65,783","65,026",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,88.69121063,97.14273018,99.57671365,101.2604912,99.50386427,105.7891703,111.6586395,121.66209340000002,121.5288977,133.5754367,138.24796469999998,131.7557632,93.02487011,117.7258149,179.045065,272.7451978,138.59223390000002,128.80926110000001,172.414696,196.4426256,222.6323509,241.87036919999997,215.3932576,199.3366454,208.5346351,239.0392205,227.42302560000002,247.072312,263.2227905,277.8178391,297.5679945,284.7255998,285.0954994,291.7144952,290.652464,319.6086944,382.9357493,389.5236244,395.2974607,397.35482189999993,405.60330710000005,402.5981152,400.6135745,432.7388972,460.75791669999995,484.15540710000005,494.0501466,541.0651484,615.7775411,681.1205368,757.6717572000001,835.7893401,856.342857,951.8894535000001,1084.56543,1210.158769,1358.7790289999998,1358.7790289999998
BGD,Sylhet,0.196,0.32,61.9,51.8,Bangladesh,0.1,22.5,44.7,0.231,48.21,47.9,Asia,South Asia,DHS,2014,0.196,41.3,47.4,22.5,15.7,11.6,28.2,0.156,"159,405","157,571","159,405","65,783","65,026",10,None,GDP per capita (current US),NY.GDP.PCAP.CD,88.69121063,97.14273018,99.57671365,101.2604912,99.50386427,105.7891703,111.6586395,121.66209340000002,121.5288977,133.5754367,138.24796469999998,131.7557632,93.02487011,117.7258149,179.045065,272.7451978,138.59223390000002,128.80926110000001,172.414696,196.4426256,222.6323509,241.87036919999997,215.3932576,199.3366454,208.5346351,239.0392205,227.42302560000002,247.072312,263.2227905,277.8178391,297.5679945,284.7255998,285.0954994,291.7144952,290.652464,319.6086944,382.9357493,389.5236244,395.2974607,397.35482189999993,405.60330710000005,402.5981152,400.6135745,432.7388972,460.75791669999995,484.15540710000005,494.0501466,541.0651484,615.7775411,681.1205368,757.6717572000001,835.7893401,856.342857,951.8894535000001,1084.56543,1210.158769,1358.7790289999998,1358.7790289999998
BLZ,Corozal,0.018000000000000002,0.026,6.2,41.6,Belize,0.006,1.6,37.9,0.027999999999999997,6.98,39.9,Americas,Latin America and Caribbean,MICS,2011,0.018000000000000002,4.6,39.6,6.3,0.7,1.3,28.5,0.049,329,344,352,15,16,10,None,GDP per capita (current US),NY.GDP.PCAP.CD,304.91710730000005,316.40360610000005,327.1268675,336.9414661,351.16112630000003,377.59430519999995,406.0979671,420.4318882,386.953237,396.65430630000003,435.69046940000004,474.44421619999997,519.5635077,605.9334407,786.069092,885.9845291000001,717.0401829,858.8280811000001,980.8225093,1074.2719650000001,1350.97638,1307.211688,1183.168317,1212.922437,1315.272503,1268.1829480000001,1343.708719,1586.450207,1758.942735,1979.35346,2202.322556,2326.845903,2666.977671,2833.061341,2880.211133,2996.382928,3001.665138,2952.602141,2991.924971,3065.492248,3364.423711,3419.2757189999998,3556.561825,3679.909523,3831.5380189999996,3933.332215,4187.37803,4324.876427,4470.2207960000005,4258.788611,4344.150177,4516.24675,4673.63848,4688.538443,4852.223666,4849.9974950000005,4744.736397,4744.736397
BLZ,Orange Walk,0.018000000000000002,0.019,4.4,42.6,Belize,0.006,1.6,37.9,0.027999999999999997,6.98,39.9,Americas,Latin America and Caribbean,MICS,2011,0.018000000000000002,4.6,39.6,6.3,0.7,1.3,28.5,0.049,329,344,352,15,16,10,None,GDP per capita (current US),NY.GDP.PCAP.CD,304.91710730000005,316.40360610000005,327.1268675,336.9414661,351.16112630000003,377.59430519999995,406.0979671,420.4318882,386.953237,396.65430630000003,435.69046940000004,474.44421619999997,519.5635077,605.9334407,786.069092,885.9845291000001,717.0401829,858.8280811000001,980.8225093,1074.2719650000001,1350.97638,1307.211688,1183.168317,1212.922437,1315.272503,1268.1829480000001,1343.708719,1586.450207,1758.942735,1979.35346,2202.322556,2326.845903,2666.977671,2833.061341,2880.211133,2996.382928,3001.665138,2952.602141,2991.924971,3065.492248,3364.423711,3419.2757189999998,3556.561825,3679.909523,3831.5380189999996,3933.332215,4187.37803,4324.876427,4470.2207960000005,4258.788611,4344.150177,4516.24675,4673.63848,4688.538443,4852.223666,4849.9974950000005,4744.736397,4744.736397
BLZ,Belize (excluding Belize City South Side),0.018000000000000002,0.005,1.4,37.5,Belize,0.006,1.6,37.9,0.027999999999999997,6.98,39.9,Americas,Latin America and Caribbean,MICS,2011,0.018000000000000002,4.6,39.6,6.3,0.7,1.3,28.5,0.049,329,344,352,15,16,10,None,GDP per capita (current US),NY.GDP.PCAP.CD,304.91710730000005,316.40360610000005,327.1268675,336.9414661,351.16112630000003,377.59430519999995,406.0979671,420.4318882,386.953237,396.65430630000003,435.69046940000004,474.44421619999997,519.5635077,605.9334407,786.069092,885.9845291000001,717.0401829,858.8280811000001,980.8225093,1074.2719650000001,1350.97638,1307.211688,1183.168317,1212.922437,1315.272503,1268.1829480000001,1343.708719,1586.450207,1758.942735,1979.35346,2202.322556,2326.845903,2666.977671,2833.061341,2880.211133,2996.382928,3001.665138,2952.602141,2991.924971,3065.492248,3364.423711,3419.2757189999998,3556.561825,3679.909523,3831.5380189999996,3933.332215,4187.37803,4324.876427,4470.2207960000005,4258.788611,4344.150177,4516.24675,4673.63848,4688.538443,4852.223666,4849.9974950000005,4744.736397,4744.736397
BLZ,Stann Creek,0.018000000000000002,0.013,3.6,36.2,Belize,0.006,1.6,37.9,0.027999999999999997,6.98,39.9,Americas,Latin America and Caribbean,MICS,2011,0.018000000000000002,4.6,39.6,6.3,0.7,1.3,28.5,0.049,329,344,352,15,16,10,None,GDP per capita (current US),NY.GDP.PCAP.CD,304.91710730000005,316.40360610000005,327.1268675,336.9414661,351.16112630000003,377.59430519999995,406.0979671,420.4318882,386.953237,396.65430630000003,435.69046940000004,474.44421619999997,519.5635077,605.9334407,786.069092,885.9845291000001,717.0401829,858.8280811000001,980.8225093,1074.2719650000001,1350.97638,1307.211688,1183.168317,1212.922437,1315.272503,1268.1829480000001,1343.708719,1586.450207,1758.942735,1979.35346,2202.322556,2326.845903,2666.977671,2833.061341,2880.211133,2996.382928,3001.665138,2952.602141,2991.924971,3065.492248,3364.423711,3419.2757189999998,3556.561825,3679.909523,3831.5380189999996,3933.332215,4187.37803,4324.876427,4470.2207960000005,4258.788611,4344.150177,4516.24675,4673.63848,4688.538443,4852.223666,4849.9974950000005,4744.736397,4744.736397
BLZ,Toledo,0.018000000000000002,0.019,4.9,39.8,Belize,0.006,1.6,37.9,0.027999999999999997,6.98,39.9,Americas,Latin America and Caribbean,MICS,2011,0.018000000000000002,4.6,39.6,6.3,0.7,1.3,28.5,0.049,329,344,352,15,16,10,None,GDP per capita (current US),NY.GDP.PCAP.CD,304.91710730000005,316.40360610000005,327.1268675,336.9414661,351.16112630000003,377.59430519999995,406.0979671,420.4318882,386.953237,396.65430630000003,435.69046940000004,474.44421619999997,519.5635077,605.9334407,786.069092,885.9845291000001,717.0401829,858.8280811000001,980.8225093,1074.2719650000001,1350.97638,1307.211688,1183.168317,1212.922437,1315.272503,1268.1829480000001,1343.708719,1586.450207,1758.942735,1979.35346,2202.322556,2326.845903,2666.977671,2833.061341,2880.211133,2996.382928,3001.665138,2952.602141,2991.924971,3065.492248,3364.423711,3419.2757189999998,3556.561825,3679.909523,3831.5380189999996,3933.332215,4187.37803,4324.876427,4470.2207960000005,4258.788611,4344.150177,4516.24675,4673.63848,4688.538443,4852.223666,4849.9974950000005,4744.736397,4744.736397
BLZ,Cayo,0.018000000000000002,0.054000000000000006,13.6,39.8,Belize,0.006,1.6,37.9,0.027999999999999997,6.98,39.9,Americas,Latin America and Caribbean,MICS,2011,0.018000000000000002,4.6,39.6,6.3,0.7,1.3,28.5,0.049,329,344,352,15,16,10,None,GDP per capita (current US),NY.GDP.PCAP.CD,304.91710730000005,316.40360610000005,327.1268675,336.9414661,351.16112630000003,377.59430519999995,406.0979671,420.4318882,386.953237,396.65430630000003,435.69046940000004,474.44421619999997,519.5635077,605.9334407,786.069092,885.9845291000001,717.0401829,858.8280811000001,980.8225093,1074.2719650000001,1350.97638,1307.211688,1183.168317,1212.922437,1315.272503,1268.1829480000001,1343.708719,1586.450207,1758.942735,1979.35346,2202.322556,2326.845903,2666.977671,2833.061341,2880.211133,2996.382928,3001.665138,2952.602141,2991.924971,3065.492248,3364.423711,3419.2757189999998,3556.561825,3679.909523,3831.5380189999996,3933.332215,4187.37803,4324.876427,4470.2207960000005,4258.788611,4344.150177,4516.24675,4673.63848,4688.538443,4852.223666,4849.9974950000005,4744.736397,4744.736397
BLZ,Belize City South Side,0.018000000000000002,0.005,1.3,35.7,Belize,0.006,1.6,37.9,0.027999999999999997,6.98,39.9,Americas,Latin America and Caribbean,MICS,2011,0.018000000000000002,4.6,39.6,6.3,0.7,1.3,28.5,0.049,329,344,352,15,16,10,None,GDP per capita (current US),NY.GDP.PCAP.CD,304.91710730000005,316.40360610000005,327.1268675,336.9414661,351.16112630000003,377.59430519999995,406.0979671,420.4318882,386.953237,396.65430630000003,435.69046940000004,474.44421619999997,519.5635077,605.9334407,786.069092,885.9845291000001,717.0401829,858.8280811000001,980.8225093,1074.2719650000001,1350.97638,1307.211688,1183.168317,1212.922437,1315.272503,1268.1829480000001,1343.708719,1586.450207,1758.942735,1979.35346,2202.322556,2326.845903,2666.977671,2833.061341,2880.211133,2996.382928,3001.665138,2952.602141,2991.924971,3065.492248,3364.423711,3419.2757189999998,3556.561825,3679.909523,3831.5380189999996,3933.332215,4187.37803,4324.876427,4470.2207960000005,4258.788611,4344.150177,4516.24675,4673.63848,4688.538443,4852.223666,4849.9974950000005,4744.736397,4744.736397
